Date,"Total membership","Full Members",Guests,"Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2019-12-22,1726,1723,3,20,10,117,46,0,15,0,6,0,0.7143,0.2857,0.3936,0.4787,0.1277,1,21,0,79,338,161
2019-12-23,1726,1723,3,37,19,110,45,9,43,0,114,0.0542,0.259,0.6867,0.1775,0.2704,0.5521,11,166,0,79,760,289
2019-12-24,1730,1727,3,28,11,99,41,7,15,0,38,0.1167,0.25,0.6333,0.4256,0.2359,0.3385,7,60,0,79,506,236
2019-12-25,1732,1729,3,19,4,95,39,1,3,0,0,0.25,0.75,0,0.625,0.2917,0.0833,0,4,0,79,242,99
2019-12-26,1735,1732,3,29,10,89,38,16,20,0,186,0.0721,0.0901,0.8378,0.2516,0.0719,0.6765,8,222,0,79,840,303
2019-12-27,1737,1734,3,21,6,75,31,0,7,0,38,0,0.1556,0.8444,0.2302,0.1984,0.5714,1,45,0,79,432,185
2019-12-28,1739,1736,3,22,3,73,30,2,0,0,9,0.1818,0,0.8182,0.6941,0.0706,0.2353,1,11,0,79,482,222
2019-12-29,1738,1735,3,24,8,75,29,0,6,0,17,0,0.2609,0.7391,0.4711,0.1653,0.3636,1,23,0,79,346,130
2019-12-30,1740,1737,3,31,9,80,27,1,4,0,104,0.0092,0.0367,0.9541,0.318,0.0498,0.6322,2,109,0,79,589,215
2019-12-31,1741,1738,3,28,7,80,27,4,1,0,13,0.2222,0.0556,0.7222,0.701,0.0825,0.2165,2,18,0,79,556,257
2020-01-01,1742,1739,3,31,10,85,30,10,5,0,2,0.5882,0.2941,0.1176,0.7047,0.2349,0.0604,1,17,0,79,3173,1566
2020-01-02,1743,1740,3,41,21,86,32,19,27,0,255,0.0631,0.0897,0.8472,0.2702,0.1146,0.6153,8,301,0,79,4174,1903
2020-01-03,1743,1740,3,39,19,91,36,20,17,0,69,0.1887,0.1604,0.6509,0.5432,0.1532,0.3036,2,106,0,80,2492,1213
2020-01-04,1743,1740,3,25,7,91,36,3,2,0,21,0.1154,0.0769,0.8077,0.4576,0.2119,0.3305,0,26,0,80,747,390
2020-01-05,1749,1746,3,38,12,95,36,14,20,0,32,0.2121,0.303,0.4848,0.4873,0.2335,0.2792,0,66,0,81,673,357
2020-01-06,1752,1749,3,58,22,101,37,47,38,0,286,0.1267,0.1024,0.7709,0.3372,0.1499,0.513,11,371,0,81,1552,660
2020-01-07,1758,1755,3,70,23,110,41,25,49,0,248,0.0776,0.1522,0.7702,0.3576,0.1621,0.4803,10,322,0,81,1313,533
2020-01-08,1761,1758,3,55,24,115,42,11,88,0,255,0.0311,0.2486,0.7203,0.242,0.2027,0.5553,8,354,0,81,1694,676
2020-01-09,1765,1762,3,53,17,120,43,8,18,0,255,0.0285,0.0641,0.9075,0.2934,0.0691,0.6375,4,281,0,81,1968,979
2020-01-10,1768,1765,3,57,24,124,47,66,75,0,219,0.1833,0.2083,0.6083,0.3492,0.2073,0.4435,9,360,0,81,2069,945
2020-01-11,1771,1768,3,40,12,127,51,16,24,0,2,0.381,0.5714,0.0476,0.7143,0.2024,0.0833,1,42,0,81,596,260
2020-01-12,1773,1770,3,38,7,126,51,15,16,0,16,0.3191,0.3404,0.3404,0.549,0.2206,0.2304,3,47,0,81,372,139
2020-01-13,1776,1773,3,62,24,126,52,81,49,0,171,0.2691,0.1628,0.5681,0.4916,0.1526,0.3558,7,301,0,81,1290,610
2020-01-14,1777,1774,3,66,24,127,50,45,96,0,319,0.0978,0.2087,0.6935,0.2923,0.1798,0.5279,20,460,0,81,1474,610
2020-01-15,1780,1777,3,56,23,126,51,31,139,0,335,0.0614,0.2752,0.6634,0.2254,0.2129,0.5617,5,505,0,81,1568,548
2020-01-16,1782,1779,3,57,22,130,49,32,120,0,444,0.0537,0.2013,0.745,0.2069,0.1654,0.6277,30,596,0,81,1554,543
2020-01-17,1785,1782,3,83,25,150,54,50,55,0,613,0.0696,0.0766,0.8538,0.2529,0.0845,0.6626,9,718,0,81,1883,523
2020-01-18,1788,1785,3,40,9,157,58,7,7,0,7,0.3333,0.3333,0.3333,0.6667,0.1594,0.1739,0,21,0,81,376,167
2020-01-19,1791,1788,3,39,10,160,58,9,10,0,24,0.2093,0.2326,0.5581,0.4688,0.2188,0.3125,0,43,0,81,479,191
2020-01-20,1795,1792,3,70,22,164,57,51,75,0,193,0.1599,0.2351,0.605,0.3944,0.24,0.3656,8,319,0,81,1326,601
2020-01-21,1799,1796,3,82,31,165,59,57,44,0,198,0.1906,0.1472,0.6622,0.4709,0.1328,0.3963,5,299,0,81,1296,554
2020-01-22,1800,1797,3,65,23,161,57,46,132,0,267,0.1034,0.2966,0.6,0.3006,0.287,0.4124,10,445,0,81,1345,534
2020-01-23,1803,1800,3,67,24,160,59,151,84,0,217,0.3341,0.1858,0.4801,0.4913,0.1829,0.3259,7,452,0,81,1192,394
2020-01-24,1806,1803,3,59,24,143,59,91,32,2,271,0.231,0.0812,0.6878,0.4382,0.0715,0.4903,6,394,0,82,1208,398
2020-01-25,1808,1805,3,40,14,136,57,10,23,0,9,0.2381,0.5476,0.2143,0.5253,0.3418,0.1329,3,42,0,82,398,158
2020-01-26,1814,1811,3,43,10,143,59,22,73,3,41,0.1618,0.5368,0.3015,0.3655,0.4327,0.2018,4,136,0,82,619,258
2020-01-27,1816,1813,3,71,26,142,61,44,36,1,247,0.1346,0.1101,0.7554,0.368,0.1257,0.5063,6,327,0,82,1035,356
2020-01-28,1817,1814,3,60,23,138,56,27,25,0,94,0.1849,0.1712,0.6438,0.4619,0.1572,0.3808,2,146,0,82,712,276
2020-01-29,1821,1818,3,57,17,141,54,14,30,0,93,0.1022,0.219,0.6788,0.4,0.214,0.386,10,137,0,83,690,260
2020-01-30,1821,1818,3,50,18,140,50,13,10,2,28,0.2549,0.1961,0.549,0.6091,0.1687,0.2222,3,51,0,83,896,455
2020-01-31,1824,1821,3,63,23,145,52,19,21,1,129,0.1124,0.1243,0.7633,0.5203,0.0941,0.3856,3,169,0,84,678,233
2020-02-01,1824,1821,3,40,11,139,53,2,10,0,22,0.0588,0.2941,0.6471,0.5775,0.1972,0.2254,0,34,0,84,3896,1936
2020-02-02,1827,1824,3,43,11,140,53,1,3,0,25,0.0345,0.1034,0.8621,0.5472,0.1887,0.2642,1,29,0,84,3722,1827
2020-02-03,1827,1824,3,58,17,136,47,73,35,0,151,0.2819,0.1351,0.583,0.4889,0.1584,0.3527,20,259,0,84,3399,1558
2020-02-04,1830,1827,3,63,20,125,41,19,70,0,216,0.0623,0.2295,0.7082,0.3206,0.2168,0.4625,19,305,0,84,1256,495
2020-02-05,1832,1829,3,58,26,119,42,31,60,0,319,0.0756,0.1463,0.778,0.289,0.154,0.557,18,410,0,83,1594,629
2020-02-06,1834,1831,3,63,28,126,45,58,90,0,277,0.1365,0.2118,0.6518,0.3752,0.1824,0.4424,23,425,0,84,1405,558
2020-02-07,1837,1834,3,60,20,127,43,69,55,0,139,0.2624,0.2091,0.5285,0.5253,0.1351,0.3396,10,263,0,84,1091,377
2020-02-08,1839,1836,3,34,7,125,43,7,2,0,5,0.5,0.1429,0.3571,0.848,0.08,0.072,0,14,0,84,410,196
2020-02-09,1842,1839,3,38,15,122,50,26,13,0,28,0.3881,0.194,0.4179,0.6742,0.1131,0.2127,2,67,0,85,472,185
2020-02-10,1848,1844,4,78,37,126,61,134,48,0,275,0.2932,0.105,0.6018,0.5261,0.084,0.3899,11,457,0,86,1769,766
2020-02-11,1851,1847,4,69,29,123,62,125,64,0,304,0.2535,0.1298,0.6166,0.4434,0.1429,0.4138,13,493,0,86,1404,510
2020-02-12,1852,1848,4,79,33,128,65,71,50,0,393,0.1381,0.0973,0.7646,0.3911,0.1113,0.4975,20,514,0,86,1652,582
2020-02-13,1854,1850,4,67,25,130,61,63,180,0,243,0.1296,0.3704,0.5,0.3279,0.2879,0.3842,21,486,0,86,1805,732
2020-02-14,1858,1854,4,64,26,132,65,96,178,0,254,0.1818,0.3371,0.4811,0.3469,0.3339,0.3192,32,528,0,86,1443,435
2020-02-15,1861,1857,4,33,6,132,63,8,0,0,17,0.32,0,0.68,0.6831,0.0915,0.2254,1,25,0,86,564,248
2020-02-16,1862,1858,4,35,9,134,62,15,16,0,15,0.3261,0.3478,0.3261,0.5686,0.2549,0.1765,1,46,0,86,433,193
2020-02-17,1869,1865,4,72,29,137,55,121,68,0,378,0.2134,0.1199,0.6667,0.4512,0.0631,0.4857,15,567,0,87,1495,488
2020-02-18,1870,1866,4,67,30,140,57,40,30,0,252,0.1242,0.0932,0.7826,0.3652,0.1354,0.4994,7,322,0,87,1129,459
2020-02-19,1874,1870,4,70,24,135,57,75,25,0,249,0.2149,0.0716,0.7135,0.4321,0.0965,0.4715,8,349,0,87,1428,594
2020-02-20,1878,1874,4,67,27,133,55,119,85,0,235,0.2711,0.1936,0.5353,0.4214,0.1907,0.3878,29,439,0,87,1466,538
2020-02-21,1885,1881,4,65,23,138,54,48,39,0,253,0.1412,0.1147,0.7441,0.3802,0.1037,0.5161,11,340,0,87,1045,382
2020-02-22,1893,1889,4,41,8,143,59,5,0,0,9,0.3571,0,0.6429,0.8681,0.0347,0.0972,0,14,0,87,417,211
2020-02-23,1899,1895,4,41,8,144,61,9,7,0,4,0.45,0.35,0.2,0.7904,0.1377,0.0719,3,20,0,88,328,153
2020-02-24,1904,1900,4,68,27,145,62,43,46,0,158,0.1741,0.1862,0.6397,0.4825,0.1688,0.3488,13,247,0,88,1244,539
2020-02-25,1906,1902,4,69,24,147,59,25,37,0,265,0.0765,0.1131,0.8104,0.3824,0.1113,0.5063,26,327,0,88,1098,410
2020-02-26,1907,1903,4,63,26,142,58,96,36,0,352,0.1983,0.0744,0.7273,0.3783,0.0834,0.5383,32,484,0,88,1618,645
2020-02-27,1910,1906,4,70,27,139,57,123,51,0,357,0.2316,0.096,0.6723,0.3628,0.1194,0.5178,31,531,0,88,1727,668
2020-02-28,1915,1911,4,65,29,145,58,134,37,0,256,0.3138,0.0867,0.5995,0.4943,0.0896,0.416,10,427,0,89,1526,601
2020-02-29,1917,1913,4,38,8,138,54,3,7,0,7,0.1765,0.4118,0.4118,0.6966,0.1379,0.1655,10,17,0,89,583,305
2020-03-01,1922,1918,4,34,5,138,51,6,12,0,1,0.3158,0.6316,0.0526,0.6504,0.3089,0.0407,0,19,0,89,3825,1912
2020-03-02,1924,1920,4,69,28,136,52,117,41,4,259,0.2806,0.0983,0.6211,0.4663,0.1407,0.393,22,417,0,89,5072,2395
2020-03-03,1929,1925,4,70,22,137,54,128,47,0,237,0.3107,0.1141,0.5752,0.548,0.1014,0.3505,8,412,0,89,4175,1918
2020-03-04,1931,1927,4,63,25,134,55,101,46,0,413,0.1804,0.0821,0.7375,0.4137,0.0809,0.5054,19,560,0,89,1715,701
2020-03-05,1933,1929,4,63,26,132,56,63,84,0,361,0.124,0.1654,0.7106,0.3323,0.1694,0.4984,13,508,0,89,2228,1063
2020-03-06,1940,1936,4,72,27,137,57,91,23,0,321,0.2092,0.0529,0.7379,0.4499,0.0764,0.4737,16,435,0,90,1262,449
2020-03-07,1944,1940,4,47,9,141,61,6,3,0,6,0.4,0.2,0.4,0.7985,0.0821,0.1194,0,15,0,90,341,160
2020-03-08,1948,1944,4,36,8,142,63,5,7,0,4,0.3125,0.4375,0.25,0.7188,0.2031,0.0781,0,16,0,90,608,279
2020-03-09,1952,1948,4,79,32,144,59,59,79,0,336,0.1245,0.1667,0.7089,0.3782,0.1691,0.4527,12,474,0,90,1432,532
2020-03-10,1957,1953,4,82,25,148,59,164,37,0,266,0.3512,0.0792,0.5696,0.536,0.0901,0.374,14,467,0,90,1637,725
2020-03-11,1968,1964,4,81,26,155,60,80,44,0,147,0.2952,0.1624,0.5424,0.5585,0.1213,0.3202,12,271,0,91,1307,559
2020-03-12,1980,1976,4,86,30,167,63,60,29,0,244,0.1802,0.0871,0.7327,0.4753,0.0756,0.4491,8,333,0,91,1285,493
2020-03-13,1981,1977,4,62,25,162,61,76,64,0,296,0.1743,0.1468,0.6789,0.4112,0.1114,0.4774,5,436,0,91,1327,450
2020-03-14,1982,1978,4,47,16,159,58,35,2,0,46,0.4217,0.0241,0.5542,0.6775,0.0435,0.279,0,83,0,91,698,289
2020-03-15,1984,1980,4,34,7,153,57,6,1,0,1,0.75,0.125,0.125,0.8526,0.1158,0.0316,0,8,0,91,462,217
2020-03-16,1987,1983,4,77,25,155,53,102,39,29,302,0.2302,0.088,0.6817,0.4952,0.11,0.3947,16,443,0,91,1466,547
2020-03-17,1997,1993,4,82,32,160,57,163,15,57,187,0.4466,0.0411,0.5123,0.6567,0.0465,0.2967,15,365,0,91,1679,555
2020-03-18,2002,1998,4,82,34,161,58,223,21,54,372,0.362,0.0341,0.6039,0.5225,0.051,0.4265,11,616,0,91,1609,451
2020-03-19,2011,2007,4,93,34,160,56,108,60,22,370,0.2007,0.1115,0.6877,0.4889,0.0776,0.4335,5,538,0,92,1743,620
2020-03-20,2017,2013,4,74,33,165,59,196,20,90,161,0.5199,0.0531,0.4271,0.6654,0.0468,0.2878,13,377,0,93,1401,503
2020-03-21,2019,2015,4,50,7,169,57,14,2,6,13,0.4828,0.069,0.4483,0.8197,0.0601,0.1202,1,29,0,93,722,322
2020-03-22,2022,2018,4,32,9,169,58,3,2,2,18,0.1304,0.087,0.7826,0.7255,0.049,0.2255,0,23,0,93,817,382
2020-03-23,2029,2025,4,88,39,175,63,159,20,29,280,0.3464,0.0436,0.61,0.5565,0.0557,0.3878,11,459,0,93,1603,613
2020-03-24,2031,2027,4,81,38,170,64,158,72,64,520,0.2107,0.096,0.6933,0.433,0.1034,0.4636,16,750,0,93,1911,651
2020-03-25,2036,2032,4,85,42,166,68,146,46,33,348,0.2704,0.0852,0.6444,0.4684,0.0815,0.4502,10,540,0,93,1980,819
2020-03-26,2040,2036,4,82,37,168,74,117,109,46,538,0.1531,0.1427,0.7042,0.3232,0.1719,0.5049,11,764,0,94,2180,773
2020-03-27,2044,2040,4,82,31,169,75,128,71,24,175,0.3422,0.1898,0.4679,0.5712,0.1459,0.283,8,374,0,95,1611,679
2020-03-28,2046,2042,4,53,9,171,78,5,0,3,24,0.1724,0,0.8276,0.7427,0.0468,0.2105,0,29,0,95,662,307
2020-03-29,2050,2046,4,43,16,174,83,8,2,2,19,0.2759,0.069,0.6552,0.7848,0.0696,0.1456,1,29,0,95,645,300
2020-03-30,2054,2050,4,80,35,167,81,96,89,21,294,0.2004,0.1858,0.6138,0.4424,0.1246,0.4331,14,479,0,95,1785,750
2020-03-31,2058,2054,4,84,34,173,79,113,9,39,402,0.2156,0.0172,0.7672,0.3839,0.0393,0.5767,12,524,0,95,1988,757
2020-04-01,2063,2059,4,77,28,173,69,148,24,54,342,0.2879,0.0467,0.6654,0.4272,0.0712,0.5016,10,514,0,95,5304,2428
2020-04-02,2066,2062,4,126,35,196,68,159,136,37,355,0.2446,0.2092,0.5462,0.359,0.2112,0.4298,21,650,0,96,6669,2846
2020-04-03,2071,2067,4,83,28,197,69,129,81,70,119,0.3921,0.2462,0.3617,0.5396,0.2214,0.2389,8,329,0,97,4773,2310
2020-04-04,2073,2069,4,50,12,197,68,29,3,14,8,0.725,0.075,0.2,0.7768,0.1027,0.1205,4,40,0,97,851,376
2020-04-05,2078,2074,4,42,12,202,69,8,1,4,50,0.1356,0.0169,0.8475,0.5213,0.0095,0.4692,2,59,0,97,988,479
2020-04-06,2083,2079,4,77,39,207,72,190,52,61,368,0.3115,0.0852,0.6033,0.4661,0.1165,0.4173,15,610,0,98,2385,884
2020-04-07,2086,2082,4,79,35,207,71,115,60,11,522,0.165,0.0861,0.7489,0.3579,0.1325,0.5096,13,697,0,99,2171,789
2020-04-08,2089,2085,4,86,39,203,73,108,32,25,400,0.2,0.0593,0.7407,0.3923,0.0765,0.5312,4,540,0,99,2353,971
2020-04-09,2095,2091,4,83,39,182,76,124,53,9,416,0.2091,0.0894,0.7015,0.4158,0.1009,0.4833,5,593,0,99,2773,1199
2020-04-10,2100,2096,4,66,22,174,76,34,17,0,102,0.2222,0.1111,0.6667,0.5749,0.1049,0.3202,0,153,0,99,1582,795
2020-04-11,2100,2096,4,43,13,163,76,19,0,2,2,0.9048,0,0.0952,0.9673,0,0.0327,0,21,0,99,895,417
2020-04-12,2102,2098,4,44,10,165,76,6,2,1,3,0.5455,0.1818,0.2727,0.8919,0.0541,0.0541,0,11,0,99,835,429
2020-04-13,2106,2102,4,77,34,165,77,42,26,12,225,0.1433,0.0887,0.7679,0.4104,0.0842,0.5053,2,293,0,100,1400,516
2020-04-14,2110,2106,4,84,37,165,81,82,52,1,415,0.1494,0.0947,0.7559,0.372,0.1152,0.5128,12,549,0,100,2399,964
2020-04-15,2111,2107,4,79,35,169,80,49,68,8,406,0.0937,0.13,0.7763,0.2854,0.1258,0.5888,16,523,0,100,2383,952
2020-04-16,2114,2110,4,78,37,163,78,130,62,16,369,0.2317,0.1105,0.6578,0.3954,0.1241,0.4806,19,561,0,100,2536,1066
2020-04-17,2120,2116,4,79,34,169,79,171,14,23,255,0.3886,0.0318,0.5795,0.5445,0.0562,0.3993,16,440,0,102,2142,903
2020-04-18,2123,2119,4,38,16,174,77,13,1,1,66,0.1625,0.0125,0.825,0.5317,0.0282,0.4401,1,80,0,102,1631,800
2020-04-19,2128,2124,4,36,7,175,78,12,2,5,1,0.8,0.1333,0.0667,0.886,0.0439,0.0702,0,15,0,102,1526,768
2020-04-20,2134,2130,4,82,33,176,76,78,27,14,261,0.2131,0.0738,0.7131,0.4911,0.0778,0.4311,10,366,0,102,3045,1504
2020-04-21,2138,2134,4,83,40,173,80,196,38,13,484,0.273,0.0529,0.6741,0.4371,0.056,0.5069,16,718,0,102,3313,1417
2020-04-22,2142,2138,4,78,34,176,78,170,43,2,392,0.281,0.0711,0.6479,0.4235,0.0835,0.493,6,605,0,102,3271,1372
2020-04-23,2148,2144,4,85,47,178,80,177,80,18,627,0.2002,0.0905,0.7093,0.3835,0.0993,0.5172,17,884,0,102,2762,999
2020-04-24,2151,2147,4,81,29,173,78,76,49,11,387,0.1484,0.0957,0.7559,0.3992,0.0942,0.5066,10,512,0,102,1998,841
2020-04-25,2152,2148,4,45,13,172,77,34,4,0,56,0.3617,0.0426,0.5957,0.5301,0.0902,0.3797,1,94,0,102,1016,445
2020-04-26,2154,2150,4,39,7,175,75,4,8,0,8,0.2,0.4,0.4,0.6379,0.2069,0.1552,1,20,0,102,650,320
2020-04-27,2155,2151,4,78,28,166,68,128,29,1,265,0.3033,0.0687,0.628,0.4739,0.0899,0.4362,13,422,0,102,2660,1138
2020-04-28,2157,2153,4,79,37,160,72,148,41,7,432,0.2383,0.066,0.6957,0.3991,0.0883,0.5126,20,621,0,103,2401,893
2020-04-29,2161,2157,4,68,31,157,70,94,63,1,303,0.2043,0.137,0.6587,0.4007,0.1429,0.4564,10,460,0,103,2213,957
2020-04-30,2163,2159,4,82,41,156,64,270,29,3,322,0.4348,0.0467,0.5185,0.5209,0.0903,0.3888,13,621,0,103,2934,1240
2020-05-01,2167,2163,4,73,33,153,66,48,62,3,156,0.1805,0.2331,0.5865,0.4542,0.1858,0.36,9,266,0,103,3701,1716
2020-05-02,2169,2165,4,47,16,155,69,18,4,5,36,0.3103,0.069,0.6207,0.6791,0.0605,0.2605,0,58,0,103,5314,2643
2020-05-03,2173,2169,4,35,16,152,69,10,16,0,26,0.1923,0.3077,0.5,0.4667,0.1818,0.3515,0,52,0,103,4818,2395
2020-05-04,2181,2177,4,82,41,151,75,267,77,15,426,0.3468,0.1,0.5532,0.4518,0.1255,0.4227,21,770,0,103,5055,2202
2020-05-05,2189,2185,4,84,34,155,71,136,57,21,526,0.1892,0.0793,0.7316,0.3648,0.0821,0.5531,8,719,0,103,3002,1205
2020-05-06,2190,2186,4,81,34,159,74,95,37,6,428,0.1696,0.0661,0.7643,0.353,0.0936,0.5534,13,560,0,103,2400,955
2020-05-07,2192,2188,4,88,42,154,73,241,117,1,586,0.2553,0.1239,0.6208,0.4218,0.1312,0.447,20,944,0,103,3702,1502
2020-05-08,2193,2189,4,72,33,148,69,37,37,2,299,0.0992,0.0992,0.8016,0.3209,0.1205,0.5586,6,373,0,103,1522,538
2020-05-09,2196,2192,4,41,10,153,68,13,5,0,32,0.26,0.1,0.64,0.5698,0.093,0.3372,2,50,0,104,1186,541
2020-05-10,2197,2193,4,42,9,155,68,3,15,0,15,0.0909,0.4545,0.4545,0.5783,0.1867,0.2349,1,33,0,104,733,324
2020-05-11,2200,2196,4,75,35,155,67,90,67,0,339,0.1815,0.1351,0.6835,0.3766,0.1438,0.4796,9,496,0,104,2565,1089
2020-05-12,2203,2199,4,77,41,152,68,177,61,8,436,0.2626,0.0905,0.6469,0.4518,0.1135,0.4347,22,674,0,103,2251,731
2020-05-13,2207,2203,4,85,40,152,69,150,77,7,513,0.2027,0.1041,0.6932,0.3952,0.1102,0.4946,24,740,0,103,2419,785
2020-05-14,2210,2206,4,92,50,154,77,175,106,1,803,0.1614,0.0978,0.7408,0.3197,0.1257,0.5546,25,1084,0,103,2968,939
2020-05-15,2215,2211,4,74,31,159,75,119,171,0,518,0.1473,0.2116,0.6411,0.2919,0.2221,0.486,14,808,0,103,2458,890
2020-05-16,2216,2212,4,47,22,156,78,38,19,0,45,0.3725,0.1863,0.4412,0.5639,0.1842,0.2519,5,102,0,103,937,365
2020-05-17,2221,2217,4,37,13,158,78,11,7,0,24,0.2619,0.1667,0.5714,0.6424,0.0788,0.2788,3,42,0,104,1254,617
2020-05-18,2225,2221,4,83,36,164,77,113,77,0,278,0.2415,0.1645,0.594,0.4468,0.1509,0.4022,19,468,0,105,2460,990
2020-05-19,2225,2221,4,81,37,169,77,132,100,6,489,0.1831,0.1387,0.6782,0.3206,0.1531,0.5263,14,721,0,105,2539,919
2020-05-20,2228,2223,5,67,26,166,74,169,143,11,318,0.2683,0.227,0.5048,0.3751,0.2051,0.4198,12,630,0,105,1790,578
2020-05-21,2232,2227,5,74,38,167,71,189,155,31,403,0.253,0.2075,0.5395,0.3773,0.2078,0.4149,14,747,0,105,2309,784
2020-05-22,2240,2235,5,89,39,165,77,285,40,50,588,0.3122,0.0438,0.644,0.5043,0.0585,0.4371,12,913,0,106,2138,548
2020-05-23,2241,2236,5,41,4,159,73,3,0,0,9,0.25,0,0.75,0.7692,0.0684,0.1624,1,12,0,106,795,396
2020-05-24,2244,2239,5,30,8,161,73,8,7,0,2,0.4706,0.4118,0.1176,0.7647,0.1863,0.049,0,17,0,106,936,488
2020-05-25,2247,2242,5,67,27,155,72,40,39,0,224,0.132,0.1287,0.7393,0.3684,0.1417,0.49,12,303,0,106,1653,686
2020-05-26,2251,2246,5,79,35,152,71,109,47,0,161,0.3438,0.1483,0.5079,0.4989,0.1686,0.3326,12,317,0,107,1662,660
2020-05-27,2253,2248,5,82,35,154,75,95,41,10,474,0.1557,0.0672,0.777,0.3138,0.1051,0.5811,11,610,0,107,2135,838
2020-05-28,2255,2250,5,75,26,155,74,112,39,0,326,0.2348,0.0818,0.6834,0.4195,0.1039,0.4766,16,477,0,108,2287,927
2020-05-29,2259,2254,5,75,33,154,67,86,55,2,325,0.1845,0.118,0.6974,0.305,0.1402,0.5548,4,466,0,108,1992,794
2020-05-30,2261,2256,5,41,9,154,65,11,5,2,10,0.4231,0.1923,0.3846,0.713,0.113,0.1739,0,26,0,108,793,378
2020-05-31,2261,2256,5,35,6,154,68,5,3,0,3,0.4545,0.2727,0.2727,0.7475,0.2121,0.0404,2,11,0,108,660,341
2020-06-01,2264,2259,5,63,28,157,68,40,35,6,208,0.1413,0.1237,0.735,0.3491,0.1361,0.5148,3,283,0,108,5630,2671
2020-06-02,2269,2264,5,63,26,158,66,42,140,0,194,0.1117,0.3723,0.516,0.334,0.33,0.336,10,376,0,108,5627,2660
2020-06-03,2271,2266,5,55,23,152,61,46,98,0,208,0.1307,0.2784,0.5909,0.3208,0.2594,0.4198,0,352,0,109,5229,2393
2020-06-04,2272,2267,5,66,26,151,61,70,49,0,207,0.2147,0.1503,0.635,0.3257,0.2188,0.4555,2,326,0,109,2629,1267
2020-06-05,2273,2268,5,62,25,144,58,26,87,0,227,0.0765,0.2559,0.6676,0.2914,0.2494,0.4592,1,340,0,109,1967,856
2020-06-06,2274,2269,5,35,5,142,56,10,4,0,4,0.5556,0.2222,0.2222,0.78,0.16,0.06,0,18,0,109,1343,698
2020-06-07,2276,2271,5,36,5,140,54,4,4,0,3,0.3636,0.3636,0.2727,0.7356,0.1839,0.0805,0,11,0,109,741,352
2020-06-08,2281,2276,5,74,33,140,56,43,59,1,213,0.1365,0.1873,0.6762,0.4345,0.1571,0.4085,2,315,0,109,2701,1304
2020-06-09,2282,2277,5,63,28,134,57,37,42,2,325,0.0916,0.104,0.8045,0.2802,0.1228,0.597,0,404,0,109,1684,653
2020-06-10,2285,2280,5,69,32,142,58,87,60,0,411,0.1559,0.1075,0.7366,0.3103,0.1069,0.5828,1,558,0,109,2360,996
2020-06-11,2288,2283,5,77,35,140,65,92,42,9,449,0.1578,0.072,0.7702,0.3488,0.0951,0.556,0,583,0,109,2551,1029
2020-06-12,2291,2286,5,68,28,144,68,52,84,0,158,0.1769,0.2857,0.5374,0.5059,0.1943,0.2999,3,294,0,109,1958,924
2020-06-13,2292,2287,5,47,13,144,70,16,1,1,21,0.4211,0.0263,0.5526,0.7833,0.0443,0.1724,1,38,0,109,752,345
2020-06-14,2293,2288,5,28,8,138,70,20,1,1,3,0.8333,0.0417,0.125,0.8527,0.062,0.0853,0,24,0,109,898,450
2020-06-15,2299,2294,5,82,35,138,71,106,47,1,154,0.3453,0.1531,0.5016,0.6225,0.1379,0.2396,1,307,0,110,2330,1058
2020-06-16,2301,2296,5,85,34,154,76,117,64,0,166,0.3372,0.1844,0.4784,0.5249,0.1955,0.2795,1,347,0,108,2156,918
2020-06-17,2302,2297,5,60,30,151,76,83,68,4,329,0.1729,0.1417,0.6854,0.3797,0.1791,0.4412,0,480,0,108,2055,826
2020-06-18,2304,2299,5,64,31,147,69,127,65,0,322,0.2471,0.1265,0.6265,0.4094,0.138,0.4526,0,514,0,108,2146,876
2020-06-19,2305,2300,5,57,25,143,68,64,36,0,181,0.2278,0.1281,0.6441,0.4887,0.13,0.3813,0,281,0,108,1540,641
